COD_IBGE;MUNICIPIO;COD_REGIAO_COVID;REGIAO_COVID;BAIRRO;QUANTIDADE_CASOS
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA MEDAINEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA MEDIA;6
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA MEDIAN;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA MEDIANEIRA;510
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA PERPETUA SOCORRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA PERPETUO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA PERPETUO SOCORRO;10
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA ROSARIO;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORA VDE LURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHORADE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHRO DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENHo LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SENORA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SNHORA DE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SR  DE LURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SR A DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SR DE FATIMA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DA MEDIASNEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DAS DORES;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DE FATIMA;18
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DE LOURDE;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DE LOURDES;17
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DO PERPETUO SOCORRO;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DO ROSARIO;8
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DORES;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA DOS NAVEGANTES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA FATIMA;7
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA GRACAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA LOURDES;14
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA LOURDESR;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA MEDIANEIRA;9
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA PERPETUO SOCORRO;7
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA ROSARIO;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA TRABALHO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DAS DOR;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DAS DORES;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DE FATIMA;15
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DE FATIMA SANTA MARIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DE LOURDES;8
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DO PERPETUO SOCORRO;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DO ROSARI;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. DO ROSARIO;7
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRA. MEDIANEIRA;12
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SRADE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA SSENHORA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSA/SENHORA DE;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSAA SENHORA DE FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSAA SENHORA DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSASENHORA DA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSASENHORA DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSO SENHORA DE FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSSA SENHORA DO PERPETUO SOCORRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOSSSA SENHORA DO ROSARIO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA ALEMANHA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA ESPERANCA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA S. MARTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SAANTA MARTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA ,MARTA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA AMRTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MAR;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARIA;8
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARITA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARTA;923
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARTA,;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARTAA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARTHA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MARTIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA MA\RTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SANTA SANTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA SENHORA DE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA STA MARTA;25
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVA VILA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVO CERRITO;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVO HORIZONTE;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NOVO MUNDO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DAS DORES;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DE FATIMA;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DE LOURDES;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DE LURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS DP ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS FATIMA;8
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS LOURDES;10
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS LURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS SENHORA DE LOURDES;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS SENHORA DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS SENHORA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS SRA FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NS SRA LOURDES;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA DAS DORES;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA DE FATIMA;11
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA DE LOURDES;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA DO ROSARIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA LOUDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA MEDIANEIRA;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA PERPETUO SOCORRO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA ROSARIO;6
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA S DE FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SENHORA DE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA DAS DORES;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA DE FATIMA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA DE LOUDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA DE LOURDES;8
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA DORES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA FATIMA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSA SRA LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSASRADAS DORES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSF;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSL;7
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSPS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSRA DE LOURDES;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSRA DO PERPETUO SOCORRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSRA LOURDES;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSRA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSRADE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSSA SRA DE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSSA SRA DO PERPETUO SOCORRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSSA SRA MEDIANEIRA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NSSRA DE LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NST;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NUCLEO CENTRAL;9
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NUCLEO CENTRAL NOVA  STA MARTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NUSCELINO KUBITSCHEK;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NV HORIZONTE;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NV SANTA MARTA;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;NV STA MARTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;Na Sa LOURDES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OASIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OESTE;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OLARIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OLGA DILL, 230, CENTRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OLIVEIRA;20
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OOOOOOOO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;ORADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;ORLANDI;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;ORLANDIA;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OTACILIO VARGAS, 136, SALGADO FILHO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;OURO PRETO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P D ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P DAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P DO SOCORRO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P DOM ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P J GOULART;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P JOAO GOULART;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P MACHADO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P NPINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P P  MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P P MACHADO;32
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P P MACHQADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P PINH MACHADO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P PINHEIRO MACHADO;12
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P PINHIO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P REIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P SARANDI;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P SOCORRO;10
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P. DAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P. P MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P. P. MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P. PINHEIRO MACHADO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P. SOL;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P.P. MACHADO;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P.P.MACHADO;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P.PINHEIRO MACHADO;36
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;P.PINHEIRO MICHEL;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PA PINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PADRE DOM ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PADRE PEDRO LUIS, 508, JK CARAMELO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PADRE PEDRO LUIZ, 2, JK CARAMELO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAEQUE PINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAERPETUO SOCORRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAINES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAINS;20
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PALMA;15
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PALMS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAQUE PINHEIRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAQUE PINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARA 1;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAREONATO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARPETUO SOCORRO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE CERRANO 2;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE CERRANO DOIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE D ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE D. ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DO ANTONIO REIS;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DO SOL;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DOM A REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DOM ANTONIO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DOM ANTONIO REIS;23
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DOM ANTONIO RES;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE DON ANTONIO REIS;6
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE MARINHA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE OINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE OPINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE P MAACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE P MACHADO;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE P. MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PEINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PI8NHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINEHIRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINEHIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIR MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO;85
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO  MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO  MACHADO.;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO AMCHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MAC;6
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACCHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACHAADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACHADO;582
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACHADO.;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACHADOC;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MACHDO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRO MCHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHEIRRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHIERO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE PINHIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE RES. D. CAXIAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE SAO RAFAEL;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE SARANDI;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE SERRANO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE SERRANO 1;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARQUE SERRANO 2;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PARUQ PINHEIRO MACHADO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASCOAL RAMOS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASO DA AREIA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASOS DAREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASS D AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSA D AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSA D ARREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSA D'AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSA DA AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSA DAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO 'AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO ADA AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO AREIA;4
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO CAPIVARA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D ' AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D AAREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D AREIA;83
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D ARREIA;5
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;"PASSO D"" AREIA";1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;"PASSO D""AREIA";1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D' AREIA;10
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D' ARREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D''AREIA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D'AREIA;424
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D1 AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA AREA;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA AREIA;318
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA CAPIVARA;9
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA EIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA FERREIRA;15
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA REIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DA TROPAS;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAAREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAAS TROPAS;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAREA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAREIA;132
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DARREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS AREIAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS PEDRASII;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS TOPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS TRO'PAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS TROPA;6
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS TROPAS;362
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS TROPOAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DAS |TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DE AREIA;3
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DE LAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DFAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DO VERDE;9
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DOS FERREIRA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DOS PASSOS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DOS RAIMUNDOS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO DOS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO D`AREIA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO S AREIA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO VERDE;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSO WEBER;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSOS DA AREIA;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSOS DA TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASSOS DAS TROPAS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PASTA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PATRONATO;698
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PATRONATO CENTRO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PATRONATRO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PATRONTO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAU A PIQUE;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAU-A-PIQUE;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PAUTIQUIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PD ANTONIO REIS;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PDAR;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PATANO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLANTAMO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLANTANO;2
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLATA;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLATAMO;7
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLATANO;202
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PLATMO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE DE PUATANO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE PLAT;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE PLATAMO;1
431690;SANTA MARIA;1;SANTA MARIA - R01 R02;PE PLATANO;1
